packet_count,byte_count,duration_sec,req_rate,resp_rate,src_entropy,dst_entropy,proto_code,label
740.865208,725554.532209,1.074314,1361.177685,54950.838509,1.917012,2.045033,0,1.0
533.355568,509064.28459,0.15122,6250.245876,234142.5502,1.556461,2.08799,0,1.0
486.061663,435845.517315,0.712721,1340.574358,49246.128396,2.158228,2.254568,0,1.0
208.554338,292263.508445,0.312003,1030.519752,154897.566569,1.255694,2.461659,2,1.0
206.753857,237775.367706,0.103503,3156.299862,261488.891754,1.576774,2.463403,1,1.0
443.907322,564838.882091,0.358322,2376.565616,212510.719444,1.520438,1.097915,1,1.0
421.82818,408054.000062,0.233779,2923.177877,92773.980344,1.647711,2.232759,0,1.0
307.881615,409675.98867,0.954268,569.718787,23682.706091,2.17267,1.969465,1,1.0
421.147405,560969.978055,0.30574,1930.854148,214439.756183,1.72626,1.971013,0,1.0
638.294039,650305.850542,0.978748,1015.652059,114612.422013,2.191022,1.192525,0,1.0
504.310371,548426.35471,0.100299,6530.251541,999456.710698,1.864733,1.975281,1,1.0
228.848724,216670.125459,0.283954,1099.928423,48076.499636,1.513104,2.473724,0,1.0
383.273676,568622.033967,0.237986,1933.804739,312413.314853,2.214968,2.367728,1,1.0
279.255028,349605.458253,0.233004,1475.84445,280556.213633,1.357435,1.658696,0,1.0
341.845013,497104.425266,0.135311,5006.80575,397488.187232,1.336574,1.059922,1,1.0
337.95765,342138.145916,0.203589,2313.850574,293144.354671,1.756754,1.54344,0,1.0
328.353163,442397.977956,0.505458,1124.254656,61314.449518,1.391274,2.239585,1,1.0
211.729694,282892.266894,0.272205,1455.543093,197781.367989,1.013631,2.052249,0,1.0
380.851798,489074.247135,0.370123,1688.08374,215007.004152,1.972446,1.689015,0,1.0
315.908854,466264.815336,0.336498,1241.597103,264934.784087,1.766641,1.082652,2,1.0
50.0,53774.436764,1.143354,77.950211,7125.029538,1.668277,1.640342,0,1.0
707.945804,631135.189432,1.278515,930.369224,51591.332608,2.450453,1.703537,1,1.0
563.315448,715521.142448,0.43958,2287.453967,310454.111408,1.856799,2.392833,2,1.0
343.554891,450234.477448,0.300355,2076.961177,136911.817936,2.295147,1.961629,0,1.0
402.822857,484411.566359,0.156473,5098.148923,309042.966153,1.209175,1.467479,0,1.0
224.251848,211866.984622,1.633108,227.786685,20124.247053,1.85381,1.787977,1,1.0
654.358432,754553.244524,0.131058,7356.067816,948801.576874,2.301969,1.099083,2,1.0
684.593304,697280.745683,0.276662,4253.059492,477378.005105,1.874659,2.458852,2,1.0
423.504059,465526.914296,0.276958,1918.675864,135679.374941,2.077021,1.54009,1,1.0
553.529597,692826.981919,0.293126,3621.728816,401098.428246,1.558065,1.716801,1,1.0
426.293017,563410.302071,0.189735,2910.71699,477435.485575,1.138674,1.532926,0,1.0
199.491184,192021.692342,0.864301,337.510665,13234.480346,1.68685,2.023768,2,1.0
338.226495,366545.438873,0.165338,3789.796465,239615.314693,1.591719,1.993348,2,1.0
419.789195,414925.139464,0.603801,1166.515335,63506.393967,2.30059,2.072983,0,1.0
331.817842,311590.933202,0.166107,3026.208991,179469.051222,1.365993,1.402215,0,1.0
367.202008,495124.559076,0.136573,4244.747528,715793.809728,2.450101,1.473503,0,1.0
386.290066,554896.751678,1.300813,559.365874,62457.923206,2.437207,1.187877,0,1.0
387.868225,410815.490829,0.20544,2779.12465,315253.332723,1.371447,1.983265,1,1.0
407.838774,540751.49145,0.960884,804.621611,110579.105555,1.522078,1.059696,0,1.0
240.90924,343993.509469,0.493323,620.438785,74318.217782,2.343334,1.896524,0,1.0
292.447578,407170.945126,0.140527,3790.549143,493366.679767,2.449933,2.304544,0,1.0
207.31236,192379.520647,1.655551,235.172731,13384.185236,1.665159,2.336248,2,1.0
546.672332,803282.685323,0.241819,3041.621258,599358.162164,1.481496,1.673557,1,1.0
84.152959,89511.27284,1.081791,120.129904,6379.415268,1.789141,1.688956,0,1.0
